"F","H2C","P.value","F.1","H2C.1","P.value.1","F.2","H2C.2","P.value.2","F.3","H2C.3","P.value.3","F.4","H2C.4","P.value.4","F.5","H2C.5","P.value.5","F.6","H2C.6","P.value.6","F.7","H2C.7","P.value.7","F.8","H2C.8","P.value.8","F.9","H2C.9","P.value.9","F.10","H2C.10","P.value.10","F.11","H2C.11","P.value.11","F.12","H2C.12","P.value.12","F.13","H2C.13","P.value.13","F.14","H2C.14","P.value.14","F.15","H2C.15","P.value.15","F.16","H2C.16","P.value.16","F.17","H2C.17","P.value.17","F.18","H2C.18","P.value.18","F.19","H2C.19","P.value.19","F.20","H2C.20","P.value.20","F.21","H2C.21","P.value.21","F.22","H2C.22","P.value.22","F.23","H2C.23","P.value.23","F.24","H2C.24","P.value.24","F.25","H2C.25","P.value.25","F.26","H2C.26","P.value.26","F.27","H2C.27","P.value.27","F.28","H2C.28","P.value.28","F.29","H2C.29","P.value.29","F.30","H2C.30","P.value.30","F.31","H2C.31","P.value.31","F.32","H2C.32","P.value.32","F.33","H2C.33","P.value.33","F.34","H2C.34","P.value.34","F.35","H2C.35","P.value.35","F.36","H2C.36","P.value.36","F.37","H2C.37","P.value.37","F.38","H2C.38","P.value.38","F.39","H2C.39","P.value.39","F.40","H2C.40","P.value.40","F.41","H2C.41","P.value.41","F.42","H2C.42","P.value.42","F.43","H2C.43","P.value.43","F.44","H2C.44","P.value.44","F.45","H2C.45","P.value.45","F.46","H2C.46","P.value.46","F.47","H2C.47","P.value.47","F.48","H2C.48","P.value.48","F.49","H2C.49","P.value.49","F.50","H2C.50","P.value.50","F.51","H2C.51","P.value.51","F.52","H2C.52","P.value.52","F.53","H2C.53","P.value.53","F.54","H2C.54","P.value.54","F.55","H2C.55","P.value.55","F.56","H2C.56","P.value.56","F.57","H2C.57","P.value.57","F.58","H2C.58","P.value.58","F.59","H2C.59","P.value.59","F.60","H2C.60","P.value.60","F.61","H2C.61","P.value.61","F.62","H2C.62","P.value.62","F.63","H2C.63","P.value.63","F.64","H2C.64","P.value.64","F.65","H2C.65","P.value.65","F.66","H2C.66","P.value.66","F.67","H2C.67","P.value.67","F.68","H2C.68","P.value.68","F.69","H2C.69","P.value.69","F.70","H2C.70","P.value.70","F.71","H2C.71","P.value.71","F.72","H2C.72","P.value.72","F.73","H2C.73","P.value.73","F.74","H2C.74","P.value.74","F.75","H2C.75","P.value.75","F.76","H2C.76","P.value.76","F.77","H2C.77","P.value.77","F.78","H2C.78","P.value.78","F.79","H2C.79","P.value.79","F.80","H2C.80","P.value.80","F.81","H2C.81","P.value.81","F.82","H2C.82","P.value.82","F.83","H2C.83","P.value.83","F.84","H2C.84","P.value.84","F.85","H2C.85","P.value.85","F.86","H2C.86","P.value.86","F.87","H2C.87","P.value.87","F.88","H2C.88","P.value.88","F.89","H2C.89","P.value.89"
1.437597298505,0.0144572811246588,0.201,0.557818497529,0.00565980970391555,0.788,0.771725134829,0.00781321915533706,0.623,2.046256639866,0.0204531054793218,0.041,0.918255843904,0.00928297649478612,0.523,0.535601510805,0.00543561415968208,0.779,0.957931596337,0.00968019016651296,0.511,1.032569403588,0.0104265638042806,0.418,0.969567689178,0.00979662447575243,0.452,0.741835921993,0.00751288362289838,0.65,1.522805817046,0.0153010740055488,0.157,1.125619861282,0.011355488751117,0.385,1.388436344764,0.0139697976527915,0.209,0.764719583261,0.00774284163907874,0.623,0.921003492034,0.00931049483447558,0.491,0.76756060421,0.00777138363562694,0.648,1.720980084641,0.0172579539749817,0.103,0.269998035086,0.00274751236882576,0.946,1.744997978814,0.0174945913496832,0.092,1.712791227653,0.0171772468362962,0.107,3.939176475116,0.0386424200324711,0.001,3.35718250268,0.0331222950341067,0.001,1.771300354327,0.0177536059772339,0.095,2.493487071419,0.0248124246066481,0.012,1.94495041186,0.0194602168878444,0.058,1.922335589602,0.0192382972061184,0.064,2.686634157407,0.0266831261158954,0.005,3.993664130822,0.0391560021385201,0.001,3.200660613025,0.0316268747025669,0.002,3.078829662216,0.03045968846795,0.005,7.733225145483,0.0731390264019863,0.001,6.358138186801,0.0609261366413029,0.001,6.784020180125,0.0647428889296634,0.001,6.16875209751,0.05921883456697,0.001,5.623043259213,0.0542644095594382,0.001,5.801910947391,0.0558940668282215,0.001,4.723205988604,0.0459799316342177,0.001,6.703691045897,0.0640253555431826,0.001,7.555593318034,0.0715792795107407,0.001,5.7732799219,0.0556335882054151,0.001,18.521259226617,0.158951759958207,0.001,18.778016126914,0.160800951666329,0.001,17.405701617517,0.150821851724482,0.001,17.302927618551,0.150064946102612,0.001,17.902020597173,0.154458226913858,0.001,18.07603686495,0.155725827252191,0.001,17.768514526175,0.153483134848013,0.001,18.474016304546,0.158610623130245,0.001,17.366973739267,0.150536788617834,0.001,17.767180962381,0.15347338351579,0.001,40.175659089875,0.290757861076986,0.001,42.238941286566,0.301192670873451,0.001,42.546956787169,0.302724141167981,0.001,41.987378364627,0.299936886133133,0.001,44.421888737026,0.311903522211032,0.001,41.737983022212,0.298687458624455,0.001,42.206751331853,0.301032232263586,0.001,41.818752215757,0.299092586316505,0.001,45.201116726394,0.315647794931357,0.001,40.233336486495,0.29105378998376,0.001,60.056713277376,0.379969392201531,0.001,60.494317156365,0.381681300892849,0.001,64.279886658328,0.396105074892405,0.001,61.359423245157,0.385037934975219,0.001,64.120808847864,0.395512515040779,0.001,62.341772589681,0.38880555941723,0.001,63.094752940612,0.391662371299407,0.001,61.03612961144,0.383787820796223,0.001,61.837517058549,0.386877362690125,0.001,61.681187598836,0.386277109572837,0.001,59.196722204884,0.376577331731697,0.001,57.975754443513,0.37169722082998,0.001,60.356107617189,0.381141646668243,0.001,59.112146205666,0.376241733266669,0.001,60.81080048744,0.382913506517142,0.001,58.724904781705,0.374700529335146,0.001,60.914560468325,0.383316420401054,0.001,59.429309036299,0.377498379431979,0.001,59.008903070954,0.375831573348979,0.001,59.255316452312,0.376809622651335,0.001,42.981595660837,0.304873806111821,0.001,41.98727283899,0.2999363584094,0.001,42.200525189038,0.301001191915203,0.001,41.481939760092,0.297400077970244,0.001,42.480361483442,0.302393594626743,0.001,41.75446516925,0.298770168943676,0.001,42.310698681776,0.301550053412082,0.001,41.369164403601,0.296831545059706,0.001,42.174597986123,0.300871902556111,0.001,42.526089699911,0.302620600848742,0.001
