"x"
13.3418139480054
8.54933671560138
13.8990090184379
11.7794379780535
12.3182849768782
11.4503309633583
14.723671871121
10.2191422951873
10.3627940618899
11.1450639986433
8.95789686299395
9.45880831975956
11.4419299550354
13.8539700669935
11.8949593970319
10.4065145546338
16.1912686418509
14.4170501205372
14.3234560417477
11.7230423510773
13.4819366276497
17.0333225216018
17.1214748680359
17.2701145953033
11.5999356639804
10.9908799774712
11.0052509861998
12.6867930672597
16.9762622809503
10.1927662076196
13.9061812412692
17.5843705099542
19.1986159284133
19.0189147294732
16.0366102426779
14.1411984347505
15.8878101643641
18.8417651948985
12.846497929655
14.5066876048222
13.4937063538237
11.9894282185705
11.5834366935305
15.7125674791168
16.3430234321859
17.4785439894767
15.8155281513464
16.9952369513921
14.3509771480458
16.7083867567126
17.9146276848624
13.49461887707
15.3237540947739
18.690934154205
12.9255474793026
17.6468647426227
18.8280156735564
17.4608772298088
18.0887708752416
17.1635238538729
20.177185862558
18.4317046735669
20.6162224645959
19.8773068620358
20.974309258163
16.9007479131687
17.8451570426114
13.8992130110273
20.9291432559257
14.8531153355725
17.439079974778
15.1462642037077
13.8721598088741
13.2054476682097
16.2266668657539
13.0038963442203
13.497641857015
13.7616211959394
20.0814228001982
16.7963703480782
17.7968808752485
19.0515188273275
15.0311798817711
15.1333462184994
21.3636420591502
17.2068420384312
19.2237504635705
21.5055203461088
21.4556863973849
17.5763236905914
22.633491392713
17.9529974588659
21.3848276770441
18.7335786866024
18.6032004703302
21.021888447809
23.9547849716619
17.2537222827086
18.0509808714269
22.2369780451991
